n	"""Also, nochmal für alle, die schwer von kp sind:
Abwatschen ist auch dann inakzeptabel, wenn jemand sich über einen anderen lustig gemacht hat. Worten dürfen keine Schläge folgen. Weder in der Sandkiste, noch in einem Blog - jedenfalls in einem, in dem ich mitdiskutieren möchte.""
Inakzeptabel ist zudem Menschen zu Unrecht in die rechtskonservative Ecke zu stellen bloss weil sie Männerinteressen vertreten und nicht die feministische Sicht. Inakzeptabel ist es auch wenn man nicht dazu bereit ist, sich solcher Fehler einzugestehen, stattdessen aus der Unwahrheit lieber einen Fakt macht und damit weiter hausieren geht einzig und allein der Provokation wegen. Eigentlich dürfte es verständlich sein, dass auf Beleidigungen mit Beleidigungen geantwortet wird. Oder hat der Feminismus etwa das alleinige Recht auf Beleidigungen und Provokationen gepachtet?
Ich finde es wirklich persönlich beleidigend und herablassend was hier oft genug abgeht. Es kann nicht sein, dass man mit übelsten Verleumdungen diffarmiert und dabei auch noch erwartet das solle so hingenommen werden wie es die feministische Sich ist und sich aus der Verantwortung nimmt, quasi einem das als Fakt präsentiert. Erstaunlich ist es für mich wenn auf dem gleichen Niveau reagiert wird man sich in der Unschuld sult. Man könnte das auch so sagen, dass hier nur die Feministinnen schlagen dürfen. Für mich dann wiederum unverständlich wo hier eine Diskussion sein soll? Schließlich ist es eher so, dass man erst mal einem ins Gesicht schlägt, demjenigen jedoch verboten wird zurückzuschlagen. Natürlich nimmt man sich auch noch das Recht weiter zuzuschlagen und wenn doch zurückgeschlagen wird, behauptet man hätte nicht als erstes zugehauen. Für mich bietet das keine Grundlage für eine Diskussion und ich muss sagen, die ""Diskussionen"" hier haben meine Meinung über Frauen grundlegend und erheblich geschadet (sicherlich eben nicht in die Richtung wie es der Feminismus eigentlich wünscht).
Eigentlich ist es Ironie des Schicksals wenn der Kommentar bei dem Thema ""Gibt es im Sarkasmus eigentlich auch sowas wie eine Gläserne Decke?"" steht, wo man wohl wirklich die Letzte von undendlich vielen eindeutigen Diskriminierungen von Frauen entdeckt hat. Ich meine, wie könnte es auch anders sein? Aus feministischer Sicht ganz bestimmt, aus meiner Sicht muss man Sarkasmus beherschen, was eben auch nicht jeder kann und natürlich regen sich genau die darüber auf. So wird das Thema schon wieder lächerlich. Was folgt eigentlich normalerweise auf eine gläßerne Decke? Eine Frauenuote für Sarkasmus? Und ist das jetzt wieder frauenfeindlich und sollte ich es einfach so hinnehmen, dass es ganz bestimmt eine gläßerne Decke für Frauen gibt?"
n	"Mir scheint, Xena, dass dein vorrangiges Problem darin besteht, dass du einen Beklagten in einem Missbrauchsverfahren unbedingt verurteilt sehen möchtest.
Eine Klägerin ist für dich bedingungslos ein Opfer (etwa nach dem Motto: Bei nur 3% Falschbeschuldigungen (die du als solche sehen willst) trifft es ja höchstens 3% zu Unrecht, oder so.
Unser Rechtssystem will aber falsche Verurteilungen vermeiden und nimmt dafür in Kauf, dass evtl. Täter in Freiheit bleiben.
Dass ein Beklagter dann freigesprochen wird, muss aber im Umkehrschluss nicht bedeuten, dass es eine Falschbeschuldigung gegeben hat. Du scheinst aber bis zu einem gewissen Grad dieser Meinung anzuhängen, auch wenn du dann wiedr nur tatsächliche Verurteilungen wegen Falschbeschuldigungen als solche zählen möchtest.
Ich weiss, dass dir das nicht gefällt, wenn ich das sage, aber auch Verurteilungen wegen Falschbeschulidgung gibt es deshalb nicht so häufig, u.a. weil auch hier der Nachweis ungemein schwer ist.
Auch da laufen TäterInnen frei herum.
Ja, du nennst das vielleicht frauenfeindlich. Ich nenne das realistisch. Aber lies doch einfach, was du mir anhängen wolltest."
n	manchmal glaub ich echt, „feministische“ bloggerinnen müssen alles als „troll“ bezeichnen, damit sie sich in ihrer eigens kreirten welt gegenseitig die eier schaukeln können und jeder, der die eigene (meist kleingeistige) meinung nicht teilt, gilt als sexistisches arschloch troll oder irgendwas, aber keinesfalls als jemand, der konstruktive kritik geben kann. ich glaube auch mittlerweile nicht mehr, dass hier so etwas wie kritik überhaupt möglich ist, ohne trollvorwurf. und das geht nicht an feministinnen im allgemeinen, sondern an diese komische riege von selbstdarstellern, die unglücklicherweise brüste und vagina ihre eigen nennen dürfenund darüberhinaus schrecklicherweise noch internetzugang und nötige hardware für einen blog besitzen.
hs	"Ja vielleicht, aber irgendwie konnte ich es mir auch ned verkneifen
Naja ich hoffe sie kann heute wieder aus den Augen guggen GG
Ich bin lernfähig, aber für Frauen allgemein hab ich wenig bis keine Emptahie (mehr) übrig.
Die eb ich mir auf für Menschen die in der Regel nicht beachtet werden.
Im Übrigen ist in Südafrika Vergewaltigung ein ""Volkssport""...auch viele Männer werden vrgewaltigt, manchmal auch durch Gruppen von Frauen oder Männern, Frauen werden von frauen vergewaltigt usw. Da gehts schon lustig zu.
Naja Neger halt. Deswegen will ich dir auch nicht hier haben."
hs	"Also Echt: Ich finde Ihr redet hier den groessten DUENSCHISS!
Und wie ich das ganz schnell belegen kann und jeden feministischen Hirnfurz vom Luftverpesten abhalte ?
Ganz ganz einfach )
Sprecht doch mal mit Kindern!!! Das sind diese kleinen Menschen die Ihr auf dem Weg zu Euren Shoppingtouren trefft. Fragt die doch mal, ob die Papa und Mama lieb haben und ob die fuer immer auf einen von beiden verzichten wollen. Dann koennt Ihr Euren geliebten Spiegel, Fokus, Bild, Fernseher,usw aus dem Fenster werfen.
Und wenn schon dabei:
Dann nehmt Euch doch mal die Zeit und lest mal das deutsche Gesetzbuch - JA... echt! Da steht eine Menge an Informationen drin - da koennt Ihr glatt ne Packung Gummibaeren zu futtern.
Wenn Ihr mir dann sagen koennt, wo dem Vater irgendwelche Rechte zustehen, dann habt Ihr eine extrapackung Haribo gewonnen!
Ich bin durch zufall auf diese komische Seite gestossen und bin angewidert von soviel Hass und unverstaendnis gegenueber anderen Individuen. Ihr nennt das ""Anarchie""? Ein Witz ist das.
Schaemen solltet Ihr Euch alle.
Ihr Pseudo-Anarchisten und Hobby-Menschenrechtler habt wohl noch nicht kapiert, dass wir alle im selben Boot sitzen. Aber so kann man natuerlich nicht denken, wenn man sich selbst fuer was besseres haelt. Dass Hass nur Hass schuert.
Zu gerne wuerde ich das lesbische Rindvieh(sry) sehen, dass diese laecherliche Seite ins Leben gerufen hat.
Propagiere Hass und Ungerechtigkeit und rede von der Verbesserung der Welt. Das kennen Wir in Deutschland schon.....
Ihr seit ein Witz und diese Seite ist die Schlagzeile.
Anarchismus - lol - das ich nicht lache."
n	"""Warum gesteht man den Vätern nicht einen ähnlichen Zeitraum zu? Warum wird das, wie hier von einigen Kommentatoren deutlich zum Ausdruck gebracht, als Strafe für einen Mann gesehen, wenn man ihm per Gesetz einen Zeitraum zum Kennenlernen seines Kindes, zugesteht?""
Hallo Xena,
Männer werden nicht schwanger und säugen auch nicht die Kinder. Der Mutterschutz und die Beziehung der Mutter zu ihrem Kind in den ersten Monaten, im ersten Jahr sind eine viel elementarere Angelegenheit.
Aus meiner Sicht leugnest Du diesen Umstand. Es ist daher realitätsfremd und entspricht mit hoher Wahrscheinlichkeit nicht den Bedürfnissen der meisten Menschen, einen obligatorischen Vaterschaftsurlaub einzuführen.
Die meisten Menschen werden die gegenwärtige Regelung als völlig natürlich ansehen und vermutlich nichts dabei finden.
Du blendest aus meiner Sicht biologisch bedingte Unterschiede von Mann und Frau aus, egal wie diese nun aussehen mögen. Da Du schon auf die Netiquette hingewiesen hast, darf man denn biologische Unterschiede prinzipiell erwägen oder ist dies bereits ein Verstoß gegen die Netiquette?
Deine Argumentation beruht offenbar auf der Annahme einer prinzipiellen Gleichheit von Mann und Frau.
Es ist aus biologischen Gründen naheliegend, daß die Mutter in den ersten Monaten und Jahren eine viel elementarere Bedeutung hat als der Vater. Meiner Meinung nach können Väter auch ohne Vaterschaftsurlaub ihre Kinder gut kennenlernen, wenn ihnen ernsthaft daran gelegen ist.
""Egal, von welcher Seite aus ich argumentiere, du schaffst es nicht, zu erklären, warum es deiner Meinung nach legitim ist, zwischen diesen beiden Auszeiten zu unterscheiden.""
Aus meiner Sicht ist es legitim zu unterscheiden, weil es naheliegende biologische Unterschiede von Mann und Frau gibt, die ich Dir beschrieben habe. Du kannst das ja gerne anders sehen. Nur wäre es nicht seriös, wenn man mögliche Unterschiede prinzipiell ausschließt.
Woher nimmst Du also die Gewißheit, daß Männer und Frauen gleich sind? Und daß sie die gleichen Bedürfnisse und Neigungen haben? Darauf beruht ja offenbar Deine Argumentation. Es wäre also wichtig, daß Du hier seriös argumentierst. Kannst Du darüber mal Auskunft geben?
Auch würde mich interessieren, ob Du es für möglich hältst, daß der Vater in den ersten Monaten des Säuglingslebens so gut wie keine Rolle spielt. Inwieweit hältst Du die Evolutionsbiologie für relevant hinsichtlich der Erklärung von männlichen und weiblichen Neigungen?"
hs	"""Wunderbares Sommerwetter""? Laber keinen Blech. 1. Hatten wir diesen Sommer kein wunderbares Sommerwetter. 2. Bist du ne hässliche Nerdgenderwahnsinnige, die den ganzen Tag vor dem Computer in der dunklen Bude hängt mangels sinnvoller Beschäftigung.
Also laber keinen Blech. Du bist eine hässliche Versagerin. Schöne Frauen sind draussen in der Sonne, hübsch aufgestylt, und fühlen die Männerblicke über ihren Körper wandern und geniessen es. Sowas hast Du noch nie erfahren und genau deswegen bist Du frustrierte Femifaschistin geworden."
n	"Ich frage mich bei diesen ganzen Gender-Diskussionen jedes Mal wieder, ob Ihr nicht genau das Gegenteil von dem bezweckt was Ihr schreibt.
Wenn Ihr wollt, dass es mehr weibliche Piraten in der Partei gibt, dann werdet Mitglied und engagiert Euch. Irgendwelche Horrorgeschichten zu erzählen und rumzumeckern sorgt nur dafür, dass noch weniger Frauen Mitglieder werden wollen.
Aber bitte erwartet nicht, dass die Piraten Euch Quoten zur Verfügung stellen, um Euch anzulocken. Die Piraten erfassen bereits beim Mitgliedsantrag nicht das Geschlecht. Das ist auch der Grund, wieso es keine verlässlichen Zahlen zum Frauenanteil in der Partei gibt. Und es zeigt, dass das Geschlecht in der Partei keine Rolle spielt, weder in der Arbeit, noch bei den Posten.
Viel wichtiger wäre es über Sachen zu diskutieren wie Kinderbetreuung bei Parteitagen. Das betrifft nämlich Mütter _und_ Väter.
PS: Wenn schon Geschlechterstreit, dann wenigstens richtig: Ab sofort ist der Sonne männlich, ihr Frauen könnt im Gegenzug dazu die Mond haben."
n	"Ich finde das Kopftuchbeispiel im Text im Zusammenhang mit dem Slutwalk mehr als nur schräg.
Keine Frau wird als Schlampe beschimpft weil sei ein Kopftuch trägt.
Im Gegenteil.
Für manchen unserer Mitmenschen ist jede Frau die kein Kopftuch trägt eine Schlampe.
Bauchfrei ? Sichtbares Arschgeweih ? Wonderbra, enges T-Shirt mit Comicfigur mit großen Augen (die genau über den Brüsten liegen ) ? Schlampe, ganz klar !
Sex vor der Ehe ? Nur für Männer, mit Schlampen. Die eigene Schwester darf das nicht.
Irgend so ein Typ lächelt meine Schwester an die ein Kopftuch trägt ? Bekommt ein paar auf's Maul weil er sie belästigt.
Seine Schwester trägt kein Kopftuch und ein enges Shirt ? Kann man dumm anmachen, die will es ja.
Der Kumpel lacht nicht über die Sexistischen Witze oder starrt nicht auf die dicken Titten der ganzen Schlampen ? Schwul oder was ?!
Aber beim Slutwalk geht es ja nicht um Sexismus oder patriarchale Vorurteile, da geht es ganz allgemein um Diskriminierung und so.
Und das schließt deswegen die Frau die wegen ihrem Kopftuch angespuckt wird genauso ein, wie der katholische Priester der sich in seiner Soutane auf die Straße traut und dann als Kinderschänder bezeichnet wird.
Wir wollen schließlich niemanden diskriminieren, oder ? ;)
Beim nächsten Slutwalk nehme ich auch Teil, in einer Burka. Ich hab nur meine Zweifel damit, ob die Organisator_innen das lustig finden."
n	sagt mal, geht`s noch? das ist ein bild über sommermode und urlaubsflair. erkennt jedes kind. ein model als urlauberin und einheimische stehen im flachen wasser und freuen sich. ist mir genauso letztes jahr passiert, nee stimmt nicht, da war gras kein wasser und ich bin kein model. bis ich jetzt rassistisch / ethnizistisch / eurozentristisch / weightistisch / lookistisch / kolonoiallistisch....und was war das noch alles? hallo? kritisches weißsein, kritisches europäischsein, kritisches größe 38 tragen und kritisches ferienmachen oder was??? geht`s noch? das ist eine urlaubsszene und mehr nicht. wer das nicht sieht, sollte mal die brille putzen und aus der ecke für stellvertretend betroffene gutmenschen rauskommen. ich frage mich echt, ob ihr keine richtigen probleme habt, dass ihr euch solchen käse aus der nase ziehen müsst.
n	"@Recht und Geschlecht (((""Allerdings werden insgesamt nur 5% bis höchstens 10% der tatsächlich verübten sexualisierten Gewaltdelikte angezeigt. "")))
1) Wenn nur so wenige angezeigt werden, dann zeigt es nur wie wenig schlimm Vergewaltigungen sind.
2) Je weniger ""echte"" Vergewaltigungen angezeigt werden, desto höher ist der Falschbeschuldiger-Anteil, denn bei 0% echten Anzeigen, sind 100% der Anzeigen falsch.
Diesen Spekulationen (""Quadrillionen von Frauen zeigen Vergewaltigungen nicht an"") führen also bei objektiver Betrachtungsweise zu dem genauen Gegenteil dessen, was Femastasen uns unter die Nase reiben wollen.
3) Wenn 90% der Anzeigen nicht zu einer Verurteilung führen, dann sollte man davon ausgehen, dass 90% Falschbeschuldigungen waren. Zwar könnte man einwenden, ""Nicht alle Freisprüche beweisen eine Falschbeschuldigung"" aber anders herum wird auch ein Schuh draus: Nicht alle Schuldsprüche beweisen Schuld.
http://bloganddiscussion.com/argumentevonfemastasen/95/vergewaltigungen-warum-werden-nur-so-wenige-verurteilt/"
n	"Ach nee, da fordert ein Mann politisches (nicht nur feministisches) Engagement von Frauen ein und ist direkt der böse Troll.
http://hatr.org/hate/vz67s0ajal4tsw8pwkjc
Das passt mal wieder wie die Faust aufs Auge.
Ob es der Sache der Frau dienlich ist?
Das wage ich doch mal stark zu bezweifeln.
http://felixwernerludwig.over-blog.de/article-moderner-feminismus-frauen-auf-handen-tragen-weil-sie-aus-faulheit-die-eigenen-fu-e-verleugnen-85420704.html
Reflektion tut Not."
n	"An alle nichtanzeigende vergewaltigte Frauen: haltet die Luft sofort zum feministischen Frühableben an! Nur so kann die Beute der Männer minimiert und der vergewaltigende Männersumpf ausgetrocknet werden. Sollen sie sich gegenseitig den Arsch aufreißen! Wir wenigen unberührbaren FrauInnen werden in Dank euch gedenken.
Echt mal, in diesem Artikel fehlt nur noch ""Pimmel weg ab Geburt"". Solangen FrauInnen sich nach nem schlechten Fick vergewaltig fühlen sollen wird den richtigen Opfern sexualisierter Gewalt nicht geholfen werden.
PS: Mir ist klar das dieser Post nicht erscheint aber IHR habt ihn gelesen. Wenn Ihr Männer pauschal hasst weil es Männer sind darf ich Euch dann eine RassistInnen nennen?"
n	""" Paula Radcliffe selbst war 16., das heißt schneller als die allermeisten der angetretenen Männer""
Ja aber auch schneller als die meisten der angetretenen Frauen.
Und der Erste war wahrscheinlich ein Mann und , man glaubt es kaum, er war schneller als ALLE!!! Frauen.
OMG.
Wenn Dummheit wegh tun würde, dann würden Femanzen den ganzen Tag schreien."
